Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11521,2557,165,15,67,10,270,232,244,139,1443,71.15,299.75,271.3,12.89,Type_30,Area_1,Type_2
11462,2975,308,8,454,39,4374,199,235,176,4972,34.87,196.73,1146.3,24.28,Type_12,Area_1,Type_2
6434,3035,52,3,175,13,1065,221,233,149,752,60.91,227.24,1127.18,35.91,Type_32,Area_3,Type_2
10593,2978,225,37,153,-2,3097,144,244,212,1041,54.55,197.95,1191.09,54.56,Type_13,Area_3,Type_2
9179,3153,55,10,424,112,1288,226,219,126,1124,63.79,350.3,119.48,18.16,Type_32,Area_3,Type_2
10679,2634,201,27,90,-53,703,197,251,174,834,41.29,210.23,1065.42,39.53,Type_3,Area_3,Type_2
376,3021,238,9,815,125,5855,204,248,181,5543,49.14,392.93,822.78,6.65,Type_29,Area_1,Type_2
10333,3223,4,3,30,5,421,215,233,155,1050,35.34,271.6,100.96,42.32,Type_24,Area_2,Type_2
14842,3087,189,15,295,-6,2947,219,250,160,912,51.55,174.46,148.54,61.5,Type_34,Area_3,Type_2
798,2939,88,7,342,57,3234,231,228,129,1812,63.91,322.73,485.08,51.51,Type_29,Area_1,Type_2
582,2962,346,6,518,45,5549,209,231,160,2514,88.8,185.77,829.64,53.77,Type_30,Area_1,Type_2
14521,3021,198,3,60,0,1436,218,242,160,633,77.14,205.56,589.37,37.46,Type_31,Area_3,Type_2
8452,3151,141,16,85,1,3065,242,234,117,1012,36.9,322.25,705.8,62.75,Type_33,Area_3,Type_2
9362,3101,112,10,480,42,510,238,229,121,1209,79.82,219.26,511.0,24.08,Type_32,Area_3,Type_2
8604,2846,120,28,484,68,2051,254,203,57,1909,39.28,416.43,416.35,38.18,Type_13,Area_3,Type_2
10109,3266,240,13,547,131,570,195,251,192,2462,49.18,380.44,367.12,17.28,Type_13,Area_3,Type_2
8229,3142,185,23,459,127,1917,217,249,152,1082,65.36,244.77,1157.47,6.93,Type_29,Area_1,Type_2
1740,3055,80,13,120,15,1237,237,217,109,2136,54.85,235.39,1039.15,20.67,Type_29,Area_1,Type_2
128,2716,1,10,234,27,2100,206,222,153,5581,81.64,228.25,938.74,28.15,Type_12,Area_1,Type_2
702,2619,13,4,42,3,819,215,231,152,1691,33.11,410.4,398.56,41.05,Type_12,Area_1,Type_2
10732,2867,23,23,268,54,2758,199,183,112,1781,81.14,295.7,303.96,42.8,Type_33,Area_3,Type_2
8218,3008,122,22,360,-2,1116,251,217,82,828,48.8,396.19,446.39,51.49,Type_29,Area_1,Type_2
11392,2834,54,6,134,16,3503,224,226,137,6390,40.19,328.15,660.99,36.56,Type_29,Area_1,Type_2
10850,2675,102,12,0,0,1824,240,224,111,150,33.22,434.63,573.7,29.89,Type_10,Area_3,Type_2
146,2728,135,3,242,32,2250,224,238,150,5515,32.21,239.39,414.28,14.28,Type_12,Area_1,Type_2
1823,2718,73,27,42,8,150,239,177,51,1460,66.9,259.55,829.15,50.48,Type_30,Area_1,Type_2
11436,2968,270,4,480,71,4178,210,241,170,5449,60.47,261.6,172.39,14.13,Type_12,Area_1,Type_2
1552,3230,298,16,391,87,4508,174,233,198,1148,66.1,243.23,681.11,22.38,Type_29,Area_1,Type_2
7711,3182,2,21,806,85,2967,185,195,142,2589,32.01,384.31,340.99,17.5,Type_24,Area_3,Type_2
11396,3031,213,16,376,20,5791,205,253,181,2190,45.23,370.74,260.09,48.32,Type_29,Area_1,Type_2
746,2764,76,7,323,32,1437,229,227,131,2372,83.97,173.06,226.38,29.67,Type_12,Area_1,Type_2
11373,2806,318,13,30,3,4722,186,228,182,4819,77.89,172.99,693.37,33.99,Type_30,Area_1,Type_2
10668,2712,209,24,90,-23,849,195,254,183,684,44.72,267.67,526.59,48.55,Type_3,Area_3,Type_2
1415,2847,50,27,323,199,335,220,172,70,1482,61.87,272.8,796.09,48.84,Type_30,Area_1,Type_2
11388,2582,10,8,300,28,1318,211,224,149,4202,79.05,214.39,376.02,42.5,Type_18,Area_1,Type_2
1653,2685,8,10,255,93,891,208,219,148,1830,45.79,344.62,573.71,7.44,Type_31,Area_3,Type_2
108,2909,57,16,134,23,5502,229,203,102,4084,75.33,254.66,669.56,22.95,Type_29,Area_1,Type_2
6951,3005,264,9,720,-63,1632,199,244,185,2205,75.16,241.18,141.51,23.48,Type_31,Area_3,Type_2
517,2982,47,9,437,-7,3387,223,220,131,5641,52.59,319.62,943.22,38.93,Type_20,Area_1,Type_2
14002,2880,250,35,295,129,2481,126,239,237,741,35.37,155.96,575.37,53.28,Type_13,Area_3,Type_2
879,2752,68,11,418,65,1684,232,218,118,626,31.63,373.52,655.16,12.31,Type_12,Area_1,Type_2
2579,3132,150,11,457,-42,1020,235,240,134,1159,51.47,342.52,1165.55,26.79,Type_30,Area_1,Type_2
733,2694,56,14,480,27,866,228,211,113,1782,69.91,197.38,588.43,23.66,Type_12,Area_1,Type_2
883,2666,63,14,212,19,1176,232,211,109,228,31.18,291.68,1184.11,12.54,Type_23,Area_1,Type_2
672,2922,293,14,283,6,5205,179,236,197,2218,83.81,287.56,825.21,61.39,Type_29,Area_1,Type_2
11668,3091,52,9,120,-6,5089,225,221,130,42,79.98,348.49,650.12,42.51,Type_29,Area_1,Type_2
91,2514,102,6,272,-5,1082,230,233,137,4811,37.18,422.45,492.23,6.12,Type_18,Area_1,Type_2
10626,3108,180,9,228,30,150,224,246,155,3556,69.22,317.82,1136.02,26.21,Type_22,Area_2,Type_2
2686,2742,41,23,255,14,1061,216,183,91,810,31.16,287.59,598.8,14.48,Type_33,Area_3,Type_2
7098,2688,100,16,120,50,957,245,216,96,1158,32.62,371.97,330.79,24.74,Type_33,Area_3,Type_2
11618,2980,303,23,541,3,4973,149,221,209,366,32.25,335.52,448.2,10.21,Type_29,Area_1,Type_2
8130,2920,18,13,511,125,3013,209,212,138,1176,44.02,246.78,265.18,60.03,Type_32,Area_3,Type_2
4811,2894,329,17,247,26,1082,177,217,179,638,40.13,230.75,1137.71,30.42,Type_23,Area_3,Type_2
575,2618,7,18,170,47,458,196,202,140,1866,81.74,235.58,1195.32,20.16,Type_29,Area_1,Type_2
9707,2883,50,25,42,23,931,222,176,75,591,30.16,279.35,241.03,31.76,Type_31,Area_3,Type_2
583,2624,183,27,60,22,1195,215,245,145,2374,59.56,272.72,296.74,61.73,Type_30,Area_1,Type_2
174,2658,357,20,300,54,1597,184,199,149,4286,43.59,357.42,1128.36,46.34,Type_29,Area_1,Type_2
11443,2613,115,18,175,13,973,248,220,94,2335,43.43,337.42,317.3,7.84,Type_30,Area_1,Type_2
11372,2502,45,6,270,21,875,222,227,141,4716,44.51,264.64,220.58,44.33,Type_18,Area_1,Type_2
2612,2973,80,14,30,11,1546,238,213,102,1950,30.23,329.69,354.19,16.3,Type_32,Area_3,Type_2
14895,2884,204,20,95,16,3334,205,254,176,1978,34.53,262.31,1090.25,17.99,Type_32,Area_3,Type_2
468,2613,132,27,170,55,1260,251,215,73,558,82.12,268.97,710.25,46.07,Type_30,Area_1,Type_2
1576,3292,347,3,360,27,5760,213,234,159,601,35.74,349.14,293.35,42.07,Type_22,Area_1,Type_2
907,3174,350,13,700,66,5370,195,217,160,1050,79.05,360.81,1118.09,39.99,Type_29,Area_1,Type_2
927,2744,81,11,170,25,1702,235,219,114,642,46.12,426.66,127.54,63.62,Type_29,Area_1,Type_2
1791,3123,77,9,134,-7,1900,232,224,125,2355,39.01,435.83,550.12,56.12,Type_30,Area_1,Type_2
2114,2807,12,9,190,9,720,211,221,147,480,83.64,378.36,275.39,11.45,Type_23,Area_1,Type_2
1608,3141,35,13,201,12,1899,218,210,125,3024,78.02,164.32,851.44,39.7,Type_29,Area_1,Type_2
4264,2912,39,13,306,102,306,220,212,124,607,53.24,313.69,733.77,15.85,Type_29,Area_1,Type_2
9459,3102,202,13,277,17,1719,213,251,170,792,69.79,178.04,962.3,9.93,Type_31,Area_3,Type_2
525,2919,264,7,408,19,5490,202,244,181,3945,80.3,224.71,934.95,6.65,Type_29,Area_1,Type_2
11529,2559,129,20,67,5,430,249,223,93,1890,63.33,232.61,1131.15,32.7,Type_30,Area_1,Type_2
12196,3154,130,7,295,-12,1090,232,236,136,1299,56.98,185.01,436.34,21.55,Type_29,Area_1,Type_2
543,2699,165,3,390,2,908,222,240,154,1670,43.72,296.97,293.73,17.18,Type_12,Area_1,Type_2
10643,2766,185,19,361,-28,1360,220,250,155,902,58.51,258.12,446.76,48.66,Type_13,Area_3,Type_2
753,2856,66,14,371,36,2086,233,211,108,2905,67.66,345.42,989.27,25.9,Type_30,Area_1,Type_2
304,2574,312,14,134,32,636,183,229,187,1924,68.25,362.82,455.54,37.14,Type_30,Area_1,Type_2
1115,2813,117,13,90,11,964,241,228,114,2038,65.58,364.35,860.57,39.85,Type_29,Area_1,Type_2
3082,2314,329,13,182,-10,90,189,225,175,722,82.98,336.77,695.24,27.12,Type_10,Area_4,Type_2
11706,2988,336,9,150,36,3132,199,227,167,2017,68.16,169.58,707.85,39.36,Type_29,Area_1,Type_2
228,2886,22,8,285,31,3849,215,222,144,5557,53.59,319.27,201.11,63.26,Type_29,Area_1,Type_2
1038,2898,196,6,350,65,3013,219,245,162,2252,73.49,170.16,1024.98,50.35,Type_12,Area_1,Type_2
673,2828,352,23,424,143,2556,174,194,154,2086,34.81,209.95,767.37,55.44,Type_29,Area_1,Type_2
6353,3175,91,14,454,104,376,241,218,104,830,32.25,344.59,570.89,62.28,Type_32,Area_3,Type_2
1340,3219,324,6,366,38,5803,205,233,168,2184,31.84,352.16,983.3,19.38,Type_22,Area_1,Type_2
101,2998,45,8,351,16,5842,223,222,134,3721,31.89,409.75,595.49,24.09,Type_29,Area_1,Type_2
764,2774,10,7,306,39,1691,213,227,151,2621,74.64,204.14,726.2,56.93,Type_12,Area_1,Type_2
2209,2734,5,25,255,118,1291,179,183,134,725,47.53,385.85,478.61,34.98,Type_33,Area_3,Type_2
12055,2697,353,23,175,100,1203,175,194,152,797,74.97,376.36,691.82,28.52,Type_33,Area_3,Type_2
559,2929,130,8,150,17,4651,233,236,135,2590,75.31,424.44,584.01,28.35,Type_22,Area_1,Type_2
341,2962,251,9,480,66,5863,201,246,183,6356,59.5,200.87,547.55,17.54,Type_29,Area_1,Type_2
14327,3091,235,20,741,54,1999,182,253,204,815,54.65,427.31,176.1,51.82,Type_13,Area_3,Type_2
550,2633,94,19,258,82,454,246,208,84,1651,76.34,166.62,1092.82,58.9,Type_12,Area_1,Type_2
476,2567,140,18,60,9,1110,244,232,110,492,89.58,237.32,955.51,44.29,Type_30,Area_1,Type_2
11394,2738,26,12,30,3,2761,214,214,134,5497,66.72,350.85,989.15,8.95,Type_20,Area_1,Type_2
7473,3082,225,4,366,-44,2356,214,244,167,1671,82.25,296.94,670.76,20.25,Type_23,Area_3,Type_2
1328,3036,149,11,150,-7,3238,235,239,134,601,77.38,407.25,814.0,46.89,Type_29,Area_1,Type_2
2858,2874,3,19,212,48,638,191,200,143,510,32.34,204.9,703.2,53.69,Type_31,Area_3,Type_2
11450,2962,176,10,90,10,4468,226,246,152,5428,81.71,360.15,740.15,33.41,Type_30,Area_1,Type_2
14076,3304,173,17,541,102,2846,228,246,144,1018,67.94,194.1,230.26,50.68,Type_36,Area_3,Type_2
7893,3108,65,14,1343,194,3001,233,210,106,1359,78.1,236.41,1125.3,6.47,Type_32,Area_3,Type_2
11430,3011,17,5,1020,85,5678,216,229,151,5960,58.52,189.93,789.71,61.81,Type_29,Area_1,Type_2
11939,2924,272,32,816,547,886,122,231,238,2554,35.61,288.79,711.51,18.37,Type_33,Area_3,Type_2
14568,2946,356,23,124,57,1170,175,191,148,860,83.36,422.83,327.72,53.24,Type_31,Area_3,Type_2
1214,3178,93,13,551,42,4577,240,220,108,2154,77.69,428.28,437.39,27.64,Type_29,Area_1,Type_2
967,2861,164,9,180,30,2863,228,243,147,2290,73.14,321.59,380.26,16.2,Type_12,Area_1,Type_2
13624,3094,2,7,212,33,2408,210,226,154,2084,66.13,418.08,1040.85,30.24,Type_32,Area_3,Type_2
11636,2852,7,8,42,3,2826,210,224,151,2738,52.87,263.14,1127.15,43.12,Type_12,Area_1,Type_2
11544,2902,159,18,60,4,3566,236,241,129,1917,58.88,347.15,259.39,18.85,Type_12,Area_1,Type_2
9641,3132,358,8,295,30,1511,208,225,155,1154,59.02,219.92,249.82,10.31,Type_24,Area_2,Type_2
3062,3025,341,17,361,20,295,181,212,168,1273,35.52,182.27,99.33,16.98,Type_24,Area_3,Type_2
9909,2861,4,13,170,1,661,202,214,148,1333,40.11,181.04,1160.45,22.29,Type_32,Area_3,Type_2
9518,3069,140,7,242,8,1513,231,238,139,797,73.22,289.97,826.22,52.44,Type_32,Area_3,Type_2
6136,3046,357,5,454,6,3300,212,231,156,934,36.14,177.71,1045.82,56.99,Type_32,Area_3,Type_2
6666,3016,302,14,124,21,2393,179,233,193,1411,75.41,317.44,797.31,61.17,Type_31,Area_3,Type_2
1053,2980,59,8,212,13,4688,227,223,130,1682,86.34,405.43,1163.47,46.98,Type_19,Area_1,Type_2
8420,3233,163,9,366,31,2681,229,243,146,1183,38.99,341.89,415.93,21.6,Type_31,Area_3,Type_2
9451,2935,253,8,170,19,1033,202,246,182,558,56.91,169.93,472.11,45.5,Type_23,Area_3,Type_2
601,2661,266,4,67,4,631,210,241,169,1499,40.14,270.52,895.88,50.82,Type_23,Area_1,Type_2
12960,2891,86,7,85,6,1691,231,228,130,1003,89.89,446.66,1046.2,23.42,Type_32,Area_3,Type_2
7873,2790,34,11,607,60,2724,219,216,132,1776,86.41,151.08,383.15,25.84,Type_32,Area_3,Type_2
4861,2891,315,16,182,23,1036,176,226,189,700,67.53,416.99,1052.3,62.67,Type_23,Area_3,Type_2
11999,3015,162,5,690,129,1571,224,241,151,2069,86.32,421.24,1001.51,30.47,Type_32,Area_3,Type_2
994,3098,112,9,272,33,4990,235,231,127,120,65.41,449.45,1132.89,62.38,Type_29,Area_1,Type_2
14752,3131,169,6,618,90,649,225,243,152,1795,41.91,189.48,1190.75,57.07,Type_33,Area_3,Type_2
13796,2610,42,20,212,67,1663,219,191,99,1415,81.13,288.48,435.52,33.4,Type_10,Area_3,Type_2
1894,3003,328,16,408,93,1624,180,220,179,2419,42.24,184.76,490.95,45.02,Type_32,Area_3,Type_2
11362,2686,74,7,108,28,1754,229,227,132,6578,55.73,357.12,465.34,60.64,Type_12,Area_1,Type_2
10621,3376,192,12,807,238,1061,219,249,162,4315,51.46,186.13,94.2,44.71,Type_33,Area_2,Type_2
10749,2912,100,13,361,107,2652,241,222,110,1415,57.06,323.85,383.73,64.29,Type_10,Area_3,Type_2
1614,3142,48,17,277,13,1834,224,200,104,3108,49.46,341.51,921.28,36.8,Type_29,Area_1,Type_2
6681,3019,306,7,339,-3,1865,201,236,174,1560,69.33,329.51,680.89,36.07,Type_31,Area_3,Type_2
546,2644,46,14,319,93,518,224,209,116,1624,51.49,395.28,356.12,56.29,Type_12,Area_1,Type_2
11470,3008,205,13,726,112,5907,212,251,172,5586,81.46,181.89,623.11,17.39,Type_29,Area_1,Type_2
11575,2840,97,11,360,58,2053,239,224,114,2831,76.89,201.25,191.26,51.78,Type_29,Area_1,Type_2
7859,3163,103,5,1260,294,2962,229,233,138,1768,38.18,362.87,963.78,19.3,Type_32,Area_3,Type_2
1650,2684,32,20,150,53,1110,211,193,111,1848,72.52,319.3,623.78,35.89,Type_33,Area_3,Type_2
11578,2824,304,22,134,54,3915,155,223,206,914,85.05,157.71,619.93,61.67,Type_29,Area_1,Type_2
574,2945,63,12,324,110,3561,230,215,116,2278,67.33,174.96,380.36,8.07,Type_29,Area_1,Type_2
679,2613,39,9,42,4,685,221,219,133,1626,88.17,189.54,445.52,35.51,Type_20,Area_1,Type_2
998,2896,72,16,319,44,3294,236,208,98,2726,38.21,252.28,462.55,47.83,Type_29,Area_1,Type_2
11403,2712,66,15,212,1,1641,233,210,105,4213,82.87,330.87,796.5,42.66,Type_29,Area_1,Type_2
512,2953,120,13,134,3,4518,241,229,115,3297,55.09,289.42,476.2,42.49,Type_29,Area_1,Type_2
2538,3061,157,35,612,284,1027,234,220,86,853,38.57,425.68,703.92,61.02,Type_30,Area_1,Type_2
6807,3051,3,15,424,22,1924,198,209,147,1463,74.37,164.67,439.9,15.68,Type_32,Area_3,Type_2
7382,2647,67,2,0,0,1433,221,235,151,1084,40.49,182.86,849.75,42.46,Type_23,Area_3,Type_2
255,2890,84,13,30,4,5918,238,218,108,4761,40.17,162.16,947.68,47.76,Type_30,Area_1,Type_2
10084,3301,9,15,541,173,1384,202,209,142,2190,59.82,215.82,1004.99,13.42,Type_33,Area_3,Type_2
6,2579,132,6,300,-15,67,230,237,140,6031,39.36,232.0,1068.72,7.11,Type_29,Area_1,Type_2
982,2746,43,16,60,-1,1753,221,204,113,1008,76.25,163.43,537.83,36.55,Type_12,Area_1,Type_2
8989,3315,180,19,323,66,3225,224,248,149,1154,79.08,150.51,217.49,19.92,Type_32,Area_3,Type_2
569,2946,352,14,170,35,4298,195,216,158,2352,84.25,219.6,879.35,51.72,Type_30,Area_1,Type_2
2019,2992,227,16,607,106,1434,195,253,192,1852,31.31,390.43,475.87,7.51,Type_32,Area_3,Type_2
475,2677,167,16,85,9,1680,231,244,140,953,61.66,184.29,675.34,44.7,Type_12,Area_1,Type_2
633,2709,323,24,127,59,2125,153,208,191,2563,60.7,243.92,840.71,42.03,Type_29,Area_1,Type_2
6618,2666,28,14,242,32,301,214,209,128,418,52.28,347.27,614.39,49.78,Type_11,Area_3,Type_2
736,2860,332,5,485,105,1964,209,234,163,2905,82.63,237.42,898.38,34.04,Type_30,Area_1,Type_2
483,2909,212,6,212,50,4092,215,246,168,3586,57.27,328.25,562.09,62.86,Type_30,Area_1,Type_2
447,2945,258,14,376,45,5535,186,247,199,5134,89.16,304.49,1128.83,45.15,Type_29,Area_1,Type_2
9050,3109,143,7,594,61,1892,231,239,141,912,61.0,332.51,972.07,28.67,Type_32,Area_3,Type_2
1239,3183,99,5,90,4,5472,228,233,140,2982,88.09,254.8,578.23,39.54,Type_23,Area_1,Type_2
6596,2699,40,15,362,42,402,220,207,118,875,46.34,212.03,942.02,12.34,Type_11,Area_3,Type_2
9694,3301,20,10,658,129,1114,213,218,141,2362,80.79,266.01,183.92,31.56,Type_23,Area_1,Type_2
1048,2763,83,14,430,13,1652,239,215,104,1727,31.46,446.33,1032.09,35.3,Type_29,Area_1,Type_2
709,2931,4,12,579,215,3018,204,218,150,1621,45.28,227.41,430.51,41.83,Type_29,Area_1,Type_2
487,3011,263,12,674,111,5753,189,246,196,4386,32.73,385.18,824.89,8.79,Type_29,Area_1,Type_2
11593,2858,2,20,192,5,2701,187,197,143,2202,50.17,305.31,1088.2,12.65,Type_29,Area_1,Type_2
454,2770,95,3,258,7,2813,224,235,147,2011,84.38,208.76,671.04,59.68,Type_12,Area_1,Type_2
706,2849,293,22,120,44,2115,154,229,213,2646,89.4,231.99,957.97,34.4,Type_29,Area_1,Type_2
9744,3195,112,15,390,57,573,245,223,102,2090,71.04,372.75,98.76,54.93,Type_22,Area_1,Type_2
11579,3001,329,17,421,85,5400,178,218,179,1383,70.79,166.51,335.68,16.2,Type_30,Area_1,Type_2
538,2826,11,7,366,73,2648,213,225,150,2704,44.84,444.95,875.62,27.68,Type_29,Area_1,Type_2
1526,3277,287,20,424,179,4254,160,234,213,1262,45.41,442.98,261.18,42.89,Type_29,Area_1,Type_2
14901,2739,117,14,218,43,1864,243,227,110,1180,38.23,435.42,312.03,23.55,Type_10,Area_3,Type_2
721,2682,66,8,547,15,812,228,225,131,1702,86.3,322.94,1060.97,56.4,Type_29,Area_1,Type_2
14652,3187,25,11,395,120,2052,215,216,137,2173,62.54,172.45,781.51,13.44,Type_33,Area_3,Type_2
9658,3018,270,22,30,10,2193,158,241,220,631,41.73,288.21,595.67,42.1,Type_13,Area_3,Type_2
6347,2557,184,10,335,88,1110,223,247,157,690,46.42,155.46,1147.86,49.12,Type_6,Area_4,Type_2
10616,2711,172,22,216,35,3477,228,244,136,1897,60.68,242.41,1055.49,50.78,Type_13,Area_3,Type_2
11839,2932,74,15,0,0,592,237,209,99,1879,35.6,285.83,994.0,63.65,Type_29,Area_1,Type_2
7958,3143,163,19,1092,176,3161,234,242,130,1964,79.89,327.87,521.21,15.11,Type_33,Area_3,Type_2
8332,2964,138,19,882,168,2542,245,230,104,1463,67.17,434.37,151.54,63.46,Type_13,Area_3,Type_2
859,2900,66,17,42,6,5655,234,205,97,1116,63.89,203.29,774.26,53.2,Type_30,Area_1,Type_2
11614,2865,18,4,30,-1,2938,217,231,152,2148,88.19,392.56,1006.93,30.74,Type_30,Area_1,Type_2
8759,3181,154,31,418,110,3526,238,224,90,908,42.59,355.05,498.71,31.24,Type_33,Area_3,Type_2
314,2804,61,7,362,10,1838,226,225,133,2825,87.76,367.41,930.81,29.38,Type_30,Area_1,Type_2
296,2932,77,13,108,21,3911,236,216,108,5067,61.33,375.88,112.75,46.37,Type_30,Area_1,Type_2
8943,3028,25,19,430,106,2122,207,195,118,1798,81.81,345.32,1019.87,13.17,Type_33,Area_3,Type_2
1639,2650,26,19,60,19,1008,208,197,119,1771,89.55,305.78,868.92,47.9,Type_33,Area_3,Type_2
326,2874,352,2,400,19,2869,216,236,157,3653,74.27,252.23,570.16,58.35,Type_29,Area_1,Type_2
1066,3109,261,12,659,102,6110,189,246,195,1524,74.25,355.13,545.36,36.12,Type_30,Area_1,Type_2
11937,2814,57,30,408,50,1101,225,163,51,2014,77.53,205.72,145.34,50.66,Type_13,Area_3,Type_2
279,2922,162,19,240,22,5076,235,241,129,4536,72.12,308.84,249.14,8.01,Type_30,Area_1,Type_2
9590,3214,137,11,212,43,3778,237,236,129,1800,77.46,388.88,435.65,13.1,Type_32,Area_3,Type_2
484,2910,198,5,234,51,4063,218,244,161,3556,67.65,390.35,949.21,21.74,Type_30,Area_1,Type_2
1056,3137,247,7,702,130,6238,205,246,179,1437,51.04,234.65,239.52,49.68,Type_29,Area_1,Type_2
11590,2683,51,12,319,36,484,226,213,119,1731,70.72,350.67,506.0,50.97,Type_12,Area_1,Type_2
3147,3036,323,15,306,56,424,181,224,182,1463,83.72,347.51,1032.01,34.74,Type_32,Area_3,Type_2
11425,2852,1,11,67,0,3285,204,219,152,4832,79.88,304.38,476.92,31.05,Type_29,Area_1,Type_2
620,2965,72,14,361,6,4509,235,212,105,3383,74.9,278.44,686.33,38.53,Type_29,Area_1,Type_2
380,2945,252,18,421,47,5615,176,249,209,5686,46.91,406.87,302.9,39.42,Type_29,Area_1,Type_2
1017,2595,37,18,218,51,930,216,197,110,1357,40.83,279.47,1045.99,63.25,Type_9,Area_1,Type_2
5165,2900,123,22,228,99,242,251,218,84,1127,38.88,215.74,619.86,48.7,Type_30,Area_1,Type_2
10440,2990,18,7,42,0,993,215,226,148,1592,50.67,334.3,186.29,52.22,Type_23,Area_3,Type_2
11723,3006,137,11,234,0,2155,237,236,128,1026,59.61,426.17,413.06,25.41,Type_29,Area_1,Type_2
6538,2896,91,11,633,64,421,237,223,115,1209,83.3,152.98,1011.93,28.03,Type_11,Area_3,Type_2
845,2955,3,13,42,3,4224,201,214,149,2039,38.92,350.26,290.88,31.51,Type_30,Area_1,Type_2
10012,3222,57,14,600,94,1283,229,210,111,1951,73.74,433.89,346.98,20.72,Type_33,Area_3,Type_2
562,2596,33,14,335,66,150,216,209,125,1321,42.78,152.84,119.53,45.27,Type_29,Area_1,Type_2
3488,2915,36,8,631,31,1379,220,221,137,1100,33.12,201.33,451.24,24.02,Type_32,Area_3,Type_2
9018,3081,2,16,424,222,824,195,207,147,3109,78.78,327.83,118.59,56.6,Type_24,Area_3,Type_2
8171,3014,205,16,735,112,2940,209,253,175,1940,78.96,409.02,577.89,24.3,Type_33,Area_3,Type_2
11467,2934,176,13,376,85,3137,226,247,150,3413,38.0,358.34,980.52,21.96,Type_30,Area_1,Type_2
71,2843,166,12,242,53,4434,230,244,144,4956,76.33,443.75,781.77,21.27,Type_30,Area_1,Type_2
9624,3170,302,6,42,5,2995,203,237,174,1092,74.5,376.95,290.28,6.45,Type_23,Area_3,Type_2
13966,2810,26,9,283,48,3204,216,220,140,1140,73.36,234.56,829.21,30.88,Type_32,Area_3,Type_2
11635,3136,284,14,576,90,5229,180,239,199,841,49.18,351.62,150.52,51.19,Type_29,Area_1,Type_2
12452,2884,311,17,636,0,1214,172,226,193,1269,76.9,160.75,327.15,57.52,Type_32,Area_3,Type_2
962,2683,98,18,67,14,1418,246,213,89,812,66.19,224.36,411.6,46.89,Type_23,Area_1,Type_2
1121,3156,30,11,210,8,5433,216,215,133,2325,83.32,300.31,1102.34,31.55,Type_29,Area_1,Type_2
14608,3198,19,9,330,3,966,214,222,144,1256,67.86,154.8,980.22,60.02,Type_32,Area_2,Type_2
7131,3058,315,15,390,-62,1986,179,227,187,2271,46.96,431.75,1084.4,59.95,Type_32,Area_3,Type_2
767,2744,118,18,42,13,1531,248,221,95,2334,75.75,356.28,779.57,6.97,Type_12,Area_1,Type_2
11463,3021,135,1,573,56,5460,220,238,154,5681,67.63,230.85,900.1,23.31,Type_12,Area_1,Type_2
349,2933,111,8,300,20,3644,234,231,129,4221,52.48,372.25,990.7,59.33,Type_12,Area_1,Type_2
9483,3079,157,12,258,18,1614,233,241,137,806,66.85,305.38,385.81,56.84,Type_31,Area_3,Type_2
9929,3129,331,13,301,53,1050,189,223,174,1672,80.11,251.06,355.08,30.61,Type_33,Area_3,Type_2
14851,2699,178,21,300,-89,2907,225,247,144,1784,80.13,277.32,468.62,34.62,Type_13,Area_3,Type_2
6557,2861,69,29,85,41,95,236,170,45,960,51.98,174.42,562.96,32.65,Type_29,Area_1,Type_2
10257,3157,201,8,510,71,182,217,247,165,2748,65.27,390.01,1016.43,12.82,Type_23,Area_3,Type_2
11659,3172,212,3,510,64,5662,217,242,162,1216,52.31,255.09,174.43,53.16,Type_29,Area_1,Type_2
1015,2895,327,15,212,55,3140,182,222,179,2313,72.33,211.71,686.95,29.45,Type_29,Area_1,Type_2
14887,2842,23,13,420,39,2402,212,213,135,1643,56.24,397.67,122.64,41.41,Type_33,Area_3,Type_2
10810,2837,75,19,234,61,3247,239,201,85,1594,65.76,447.5,1141.37,48.11,Type_10,Area_3,Type_2
11369,3021,96,14,85,13,6339,241,219,105,3144,50.97,287.17,690.81,45.48,Type_29,Area_1,Type_2
10567,3289,297,2,42,9,1415,213,238,163,3330,81.02,346.62,972.82,8.07,Type_23,Area_2,Type_2
11680,3064,150,22,90,9,4685,242,233,108,3055,43.1,199.61,251.28,51.68,Type_29,Area_1,Type_2
1495,3021,148,15,212,41,1194,239,237,124,2402,66.21,321.77,1026.7,31.31,Type_29,Area_1,Type_2
106,2511,211,6,162,30,1071,216,245,166,4660,44.96,164.31,414.77,49.19,Type_18,Area_1,Type_2
8022,3252,71,21,134,19,1848,238,195,79,1498,80.51,267.97,1084.11,52.0,Type_29,Area_1,Type_2
491,2939,288,5,379,39,5448,207,239,171,4506,57.34,319.07,339.06,50.86,Type_29,Area_1,Type_2
8600,3296,76,17,323,101,3384,238,207,93,503,69.32,179.29,854.57,28.61,Type_32,Area_3,Type_2
193,2721,164,4,67,-2,1747,224,241,152,4191,84.03,198.68,310.04,7.66,Type_12,Area_1,Type_2
11546,2736,125,17,175,80,2128,246,226,103,2722,55.43,292.51,382.19,61.64,Type_12,Area_1,Type_2
