Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
9072,3236,265,11,190,28,3182,191,245,193,1549,75.1,362.27,541.92,56.05,Type_23,Area_3,Type_1
9078,3103,61,5,85,2,750,224,229,141,1873,75.8,309.39,541.73,45.67,Type_23,Area_1,Type_1
9081,3188,288,9,60,9,2896,195,239,184,1348,50.28,387.76,642.87,13.96,Type_23,Area_3,Type_1
9082,3328,252,8,242,12,3661,204,245,180,1892,58.19,194.73,756.42,55.88,Type_32,Area_3,Type_1
9088,3250,152,19,300,-5,1124,240,237,119,2754,88.79,318.12,177.63,46.75,Type_22,Area_1,Type_1
9089,2989,141,12,277,53,272,238,237,127,1500,43.55,172.1,1157.03,18.03,Type_23,Area_1,Type_1
9094,3161,111,21,90,4,4097,250,213,81,3127,72.13,224.87,929.55,63.57,Type_22,Area_3,Type_1
9095,3112,353,16,85,12,3602,191,211,156,3090,60.79,416.53,1064.42,31.96,Type_24,Area_3,Type_1
9105,3101,67,6,170,1,824,227,228,135,1657,38.13,296.67,174.55,20.45,Type_23,Area_1,Type_1
9109,3137,81,10,0,0,4060,234,222,118,3208,43.36,236.08,875.05,63.98,Type_22,Area_3,Type_1
9110,3063,90,2,297,-37,658,222,236,150,1517,73.04,158.25,996.85,50.85,Type_23,Area_1,Type_1
9113,3248,22,10,742,84,2785,214,218,140,3326,62.4,200.27,618.22,25.73,Type_31,Area_3,Type_1
9116,3137,340,5,30,4,947,210,233,162,1974,58.54,438.54,732.3,26.63,Type_22,Area_1,Type_1
9117,3102,280,5,0,0,2079,205,240,174,591,66.17,379.27,571.71,34.55,Type_23,Area_3,Type_1
9118,3253,241,7,297,11,3227,206,246,178,1566,89.16,245.92,503.82,37.01,Type_23,Area_3,Type_1
9120,3084,139,5,90,-4,1458,228,238,144,3240,81.73,343.69,494.98,24.36,Type_23,Area_3,Type_1
9126,3135,349,18,134,29,3796,184,207,160,3272,87.71,308.37,745.77,49.24,Type_24,Area_3,Type_1
9129,3118,182,8,150,15,990,223,245,156,1762,72.59,257.64,1024.89,9.71,Type_22,Area_1,Type_1
9131,3239,6,10,295,41,3077,208,222,150,1471,44.68,323.43,1111.79,51.93,Type_23,Area_3,Type_1
9132,3230,315,23,433,143,3350,153,214,199,3320,74.77,438.55,350.93,55.79,Type_24,Area_3,Type_1
9133,3112,136,14,85,14,1714,240,234,120,3189,61.25,265.59,598.79,20.89,Type_33,Area_3,Type_1
9134,3075,90,5,30,-2,1425,227,232,139,3182,46.11,420.36,517.57,40.12,Type_23,Area_3,Type_1
9136,3156,152,8,234,-1,1131,230,240,142,2322,63.13,341.3,814.03,56.05,Type_23,Area_1,Type_1
9137,3138,145,8,134,5,1050,231,239,141,1982,69.66,346.35,536.0,48.83,Type_22,Area_1,Type_1
9139,3335,279,10,134,13,3711,194,242,187,1813,58.88,435.07,514.33,42.43,Type_32,Area_3,Type_1
9145,3050,156,12,361,49,1523,234,241,136,638,74.04,422.66,1014.25,39.97,Type_13,Area_3,Type_1
9152,3065,153,15,162,-34,815,237,239,128,1465,59.83,165.12,708.53,48.25,Type_22,Area_1,Type_1
9154,3246,242,6,150,12,3173,209,245,173,1443,59.76,194.47,1133.4,8.01,Type_23,Area_3,Type_1
9156,3094,24,9,42,2,1621,215,220,141,3091,37.57,374.98,414.04,21.06,Type_23,Area_3,Type_1
9160,3103,151,8,175,0,1040,231,240,141,1676,54.11,260.26,752.82,7.85,Type_22,Area_1,Type_1
9161,3066,149,17,127,-32,849,240,237,121,1476,84.54,170.87,771.87,5.39,Type_22,Area_1,Type_1
9162,3267,243,13,30,3,3366,194,250,193,1533,68.28,325.3,760.29,61.89,Type_32,Area_3,Type_1
9169,3189,97,17,42,6,1390,245,214,93,2549,46.26,253.79,493.36,16.31,Type_22,Area_1,Type_1
9177,3032,131,5,362,-67,630,228,237,144,1291,43.91,315.36,365.38,9.05,Type_23,Area_1,Type_1
9178,2988,61,6,134,25,180,225,227,136,1130,77.88,293.21,94.82,33.73,Type_22,Area_1,Type_1
9180,3132,75,25,365,91,1316,241,185,60,1168,30.35,390.69,487.09,5.08,Type_32,Area_3,Type_1
9182,3164,190,8,30,2,2567,220,247,160,1092,54.47,338.81,114.82,63.16,Type_23,Area_3,Type_1
9188,3118,37,5,0,0,1964,220,229,146,3029,30.0,309.59,916.8,55.77,Type_23,Area_3,Type_1
9189,3265,270,9,256,67,2912,195,244,187,1259,87.24,374.05,228.7,63.82,Type_32,Area_3,Type_1
9194,3100,309,18,446,125,1128,169,226,196,2213,78.59,237.08,410.61,28.56,Type_32,Area_3,Type_1
9201,3091,119,10,180,1,967,237,232,125,1640,86.74,313.89,975.25,52.38,Type_23,Area_1,Type_1
9202,3142,87,16,390,101,1250,242,213,97,1188,56.58,279.06,764.78,5.49,Type_32,Area_3,Type_1
9209,3086,35,10,240,13,1440,219,218,134,2962,77.51,351.12,692.35,45.43,Type_31,Area_3,Type_1
9211,3267,283,19,153,38,3303,165,237,211,1423,84.54,244.58,182.79,24.86,Type_32,Area_3,Type_1
9224,3071,98,7,124,-10,859,231,231,132,1510,45.98,282.06,780.39,19.39,Type_23,Area_1,Type_1
9225,3025,283,15,0,0,1570,178,240,201,216,83.97,351.05,556.38,35.93,Type_23,Area_3,Type_1
9238,3126,13,12,268,15,1782,208,215,142,2851,36.03,225.15,135.51,61.12,Type_31,Area_3,Type_1
9242,2821,297,4,85,1,992,208,238,169,242,71.73,368.8,610.76,38.83,Type_23,Area_3,Type_1
9246,3230,98,15,60,-7,4658,244,217,99,3769,84.89,162.07,1173.15,60.18,Type_22,Area_3,Type_1
9253,3009,11,14,201,43,120,204,211,142,904,44.91,163.45,594.93,16.91,Type_22,Area_1,Type_1
9263,3182,111,22,85,18,2557,251,210,75,2960,71.24,289.91,761.27,23.89,Type_33,Area_3,Type_1
9267,3042,301,4,134,14,553,208,238,168,1189,47.79,342.8,821.86,23.91,Type_22,Area_1,Type_1
9268,2970,160,13,150,20,1140,233,242,138,633,46.81,431.53,957.87,60.88,Type_13,Area_3,Type_1
9278,3149,22,10,295,29,1952,214,218,140,2768,62.47,281.77,1076.23,45.0,Type_24,Area_3,Type_1
9281,3072,62,14,0,0,741,231,211,109,1440,55.08,391.71,998.32,47.55,Type_30,Area_1,Type_1
9282,2993,139,10,108,15,390,235,237,132,939,86.57,171.48,853.94,10.42,Type_22,Area_1,Type_1
9284,2967,204,6,0,0,1294,217,246,165,361,35.29,395.72,882.74,41.85,Type_23,Area_3,Type_1
9285,3250,275,15,180,21,3206,178,242,203,1279,80.78,390.91,1148.87,24.86,Type_31,Area_3,Type_1
9296,3263,143,19,180,39,2873,243,233,110,3032,84.13,232.76,458.38,29.21,Type_39,Area_3,Type_1
9297,3164,79,1,0,0,2538,220,236,152,2884,82.54,302.41,662.91,21.68,Type_23,Area_3,Type_1
9298,2972,345,12,30,4,324,196,221,163,837,78.09,319.21,793.12,62.83,Type_22,Area_1,Type_1
9301,3133,291,16,108,11,2249,174,236,202,900,45.91,431.01,188.75,40.9,Type_23,Area_3,Type_1
9309,3007,323,5,124,0,722,207,235,166,1507,39.88,367.54,221.67,24.74,Type_23,Area_2,Type_1
9319,3180,103,11,60,-1,2671,239,225,115,2869,68.91,164.07,1163.41,42.71,Type_33,Area_3,Type_1
9320,3112,350,7,85,8,1101,208,228,159,1895,73.52,270.63,888.0,57.92,Type_23,Area_1,Type_1
9321,3007,152,9,60,-1,384,232,240,140,1019,42.58,227.3,852.76,37.72,Type_22,Area_1,Type_1
9323,3369,199,14,497,90,3582,215,251,168,1573,66.97,187.7,711.03,31.21,Type_32,Area_3,Type_1
9335,3151,6,11,514,46,1756,206,218,149,2651,53.19,316.59,872.88,36.86,Type_31,Area_3,Type_1
9336,3120,326,9,679,105,1438,198,230,172,2195,42.68,158.88,439.17,15.38,Type_32,Area_3,Type_1
9337,3018,122,9,0,0,450,235,233,129,1084,67.96,338.29,640.08,19.88,Type_22,Area_1,Type_1
9338,3004,147,10,30,0,361,233,239,137,997,88.56,268.53,1138.39,12.58,Type_23,Area_1,Type_1
9339,2980,351,6,0,0,270,210,230,159,834,48.64,152.92,115.75,15.17,Type_23,Area_1,Type_1
9340,2981,297,10,30,4,750,193,237,184,1200,57.66,352.17,971.71,57.58,Type_23,Area_2,Type_1
9341,2940,219,12,0,0,1082,206,251,180,547,70.44,363.72,369.51,33.81,Type_23,Area_3,Type_1
9342,3233,202,9,390,75,2592,216,249,167,883,62.49,338.65,295.37,11.66,Type_32,Area_3,Type_1
9349,3120,321,12,120,18,2036,189,228,179,730,69.07,342.93,707.82,63.22,Type_23,Area_3,Type_1
9353,3392,155,20,283,70,4340,239,237,119,3144,82.59,402.9,600.32,31.62,Type_33,Area_3,Type_1
9360,3172,90,19,242,-36,1490,245,206,81,2316,71.21,269.73,1081.96,47.52,Type_22,Area_1,Type_1
9361,2992,13,3,30,-2,228,216,233,154,853,61.2,424.64,508.94,27.46,Type_23,Area_1,Type_1
9363,3217,324,6,242,34,2366,205,233,168,815,55.15,227.09,956.87,19.32,Type_32,Area_3,Type_1
9375,3111,142,8,180,5,767,232,238,138,1560,34.53,206.27,919.14,13.67,Type_22,Area_1,Type_1
9385,3172,24,10,655,155,1785,215,218,140,2530,62.09,436.94,1121.74,44.49,Type_31,Area_3,Type_1
9387,3149,119,22,335,-70,1410,251,215,81,2263,84.75,178.98,1120.14,41.29,Type_22,Area_1,Type_1
9388,3115,106,7,0,0,1020,232,232,132,1831,45.96,391.02,355.07,17.08,Type_23,Area_1,Type_1
9401,3069,110,16,192,40,511,245,221,100,1289,71.22,391.9,904.81,34.88,Type_23,Area_1,Type_1
9408,3069,48,7,153,6,594,223,225,137,1639,62.09,161.92,749.7,44.08,Type_23,Area_3,Type_1
9420,3319,187,10,277,40,3471,221,247,159,1436,61.05,379.37,179.28,17.25,Type_32,Area_3,Type_1
9421,3325,180,13,255,46,3834,224,248,153,1794,85.46,259.32,1148.17,19.24,Type_38,Area_3,Type_1
9425,3198,18,8,789,82,1959,214,223,145,2389,86.94,238.0,365.15,23.72,Type_31,Area_3,Type_1
9428,3298,176,19,342,59,4624,226,247,145,2590,80.65,349.6,1156.19,12.98,Type_33,Area_3,Type_1
9431,3227,34,17,725,98,2190,215,201,117,2342,79.37,153.34,1012.51,10.71,Type_24,Area_3,Type_1
9432,3240,267,9,309,46,3007,198,244,185,990,41.33,381.08,304.7,55.29,Type_31,Area_3,Type_1
9433,3306,181,14,134,27,3588,224,248,154,1549,72.07,343.92,341.35,34.56,Type_32,Area_3,Type_1
9438,3232,109,19,218,17,1543,249,214,85,2491,43.79,277.35,967.95,41.99,Type_30,Area_1,Type_1
9439,3110,140,14,175,-3,1064,240,235,122,1930,30.05,400.21,458.52,64.67,Type_23,Area_1,Type_1
9445,3273,35,12,700,123,2385,219,214,129,2304,58.55,408.5,973.01,37.2,Type_24,Area_3,Type_1
9448,3183,357,16,882,166,1842,193,210,153,2335,72.96,443.94,104.93,33.65,Type_24,Area_3,Type_1
9450,3066,271,10,180,26,765,195,243,188,1865,49.12,216.97,617.96,33.11,Type_24,Area_2,Type_1
9455,3286,357,17,242,66,2873,192,208,152,2458,81.57,335.64,382.21,23.79,Type_24,Area_3,Type_1
9457,3193,354,17,942,176,1844,189,207,155,2240,52.81,249.1,255.14,44.78,Type_24,Area_3,Type_1
9458,3066,277,9,175,6,785,195,242,187,1860,82.28,405.0,224.98,40.55,Type_24,Area_2,Type_1
9460,3297,221,9,153,18,3757,209,249,176,1718,50.5,162.56,860.06,50.95,Type_32,Area_3,Type_1
9461,3268,176,12,323,38,4447,226,246,150,2418,71.02,301.21,942.4,42.03,Type_33,Area_3,Type_1
9462,3265,193,14,108,7,4726,218,250,163,2831,31.18,167.9,259.23,56.32,Type_33,Area_3,Type_1
9466,3082,106,6,60,2,892,231,232,135,1766,87.28,361.79,481.14,5.27,Type_23,Area_1,Type_1
9468,3194,237,12,85,19,2156,199,250,187,459,84.56,163.48,408.31,12.87,Type_32,Area_3,Type_1
9470,3257,170,13,216,25,4584,229,245,146,2560,51.61,400.46,634.64,57.84,Type_33,Area_3,Type_1
9479,3273,179,13,108,12,3482,225,247,152,1442,46.8,298.35,670.81,41.57,Type_23,Area_3,Type_1
9480,3247,186,11,95,8,4751,222,248,159,2732,36.36,188.39,974.34,41.61,Type_33,Area_3,Type_1
9484,3244,171,12,170,12,4569,228,245,147,2550,78.26,413.67,278.4,34.35,Type_33,Area_3,Type_1
9490,3231,71,15,0,0,1698,236,210,102,2708,51.8,435.12,494.21,63.08,Type_29,Area_1,Type_1
9492,3166,174,20,192,0,2162,227,246,141,361,32.6,233.24,1052.53,33.99,Type_32,Area_3,Type_1
9501,3246,33,12,60,8,1747,218,214,131,2766,61.0,168.54,448.09,36.9,Type_29,Area_1,Type_1
9502,3235,63,17,30,4,1690,233,203,97,2706,74.16,394.49,134.06,10.97,Type_29,Area_1,Type_1
9503,3202,91,12,0,0,1575,238,221,111,2586,63.41,253.22,560.32,52.68,Type_30,Area_1,Type_1
9504,3196,108,12,0,0,1546,240,226,115,2556,85.74,424.09,1165.79,8.4,Type_30,Area_1,Type_1
9505,3149,123,27,60,-3,1320,253,207,62,2317,52.68,196.32,973.09,5.56,Type_30,Area_1,Type_1
9506,3155,164,14,255,-19,2201,232,243,139,331,57.82,167.08,127.49,56.69,Type_31,Area_3,Type_1
9516,3277,357,19,1082,260,1956,186,202,151,2184,41.34,299.4,375.53,38.89,Type_24,Area_3,Type_1
9517,2915,69,12,277,18,212,233,216,113,295,58.17,205.55,1023.54,50.13,Type_33,Area_3,Type_1
9520,3242,164,11,120,2,3379,230,243,144,1347,53.73,411.79,292.69,18.74,Type_23,Area_3,Type_1
9531,3260,290,6,108,17,4860,202,239,176,2860,34.7,226.51,258.36,16.76,Type_32,Area_3,Type_1
9538,2981,36,4,497,88,192,220,230,147,573,76.47,276.55,445.65,20.77,Type_33,Area_3,Type_1
9539,3128,159,15,162,30,2230,235,242,134,242,32.03,179.12,603.18,18.94,Type_31,Area_3,Type_1
9548,3221,161,11,60,-12,3413,231,243,142,1392,32.01,359.23,650.72,5.71,Type_23,Area_3,Type_1
9557,3072,334,9,0,0,1084,199,228,168,1740,36.42,295.36,731.02,33.9,Type_23,Area_2,Type_1
9568,3271,335,10,201,38,4774,198,227,168,2791,83.46,405.24,196.74,44.28,Type_32,Area_3,Type_1
9589,3012,324,13,210,22,324,188,226,178,324,51.34,339.45,1192.88,47.22,Type_22,Area_2,Type_1
9596,3056,185,12,150,25,1935,222,248,157,108,52.53,155.22,375.99,32.68,Type_31,Area_3,Type_1
9597,3057,192,15,108,4,2021,217,251,163,60,59.87,264.84,1145.7,61.81,Type_31,Area_3,Type_1
9599,3339,337,16,454,12,5020,183,216,171,3061,44.51,312.82,394.89,18.03,Type_38,Area_3,Type_1
9603,3095,315,5,30,4,1279,206,236,168,1521,40.26,293.27,813.38,10.56,Type_24,Area_2,Type_1
9604,3190,313,16,67,7,4124,175,226,191,2162,32.63,271.41,168.73,13.44,Type_23,Area_3,Type_1
9617,3106,358,5,67,4,1421,211,230,156,1339,71.27,303.99,452.22,61.99,Type_23,Area_2,Type_1
9618,3117,293,7,67,4,1294,200,239,178,1398,86.32,306.33,547.17,12.33,Type_24,Area_2,Type_1
9621,3061,313,10,60,18,162,192,232,180,474,56.53,236.35,580.32,34.75,Type_22,Area_2,Type_1
9622,3110,339,6,30,1,1400,207,232,163,1328,34.29,222.24,367.38,59.71,Type_23,Area_2,Type_1
9628,3113,343,6,42,2,1421,208,231,161,1300,82.33,378.85,560.92,15.11,Type_23,Area_2,Type_1
9634,3119,338,5,30,0,1421,209,233,162,1265,69.89,202.75,1052.81,34.86,Type_23,Area_2,Type_1
9638,3041,301,1,120,8,190,215,238,161,573,31.11,197.55,820.64,54.35,Type_22,Area_2,Type_1
9639,3089,338,4,379,46,485,210,233,162,726,56.27,173.1,1040.73,43.99,Type_23,Area_2,Type_1
9640,3091,338,5,437,48,541,209,233,162,765,31.3,423.59,1126.69,52.42,Type_22,Area_2,Type_1
9642,3256,279,25,361,80,4179,146,234,224,2289,60.06,253.25,865.01,5.86,Type_38,Area_3,Type_1
9651,3188,291,15,255,28,3964,176,236,200,2103,47.24,239.68,1061.78,46.39,Type_23,Area_3,Type_1
9657,3130,337,8,433,-55,1129,203,229,165,1019,86.7,369.68,814.02,58.47,Type_23,Area_2,Type_1
9665,3283,289,17,534,115,4230,171,236,204,2394,48.33,230.61,641.16,12.35,Type_38,Area_3,Type_1
9670,3244,339,18,150,49,1666,178,211,170,2819,76.96,198.75,116.7,39.65,Type_29,Area_1,Type_1
9671,3259,353,17,234,72,1550,189,208,156,2704,57.32,225.44,952.07,19.12,Type_29,Area_1,Type_1
9672,3116,350,11,210,31,516,201,222,160,864,71.88,214.42,324.91,52.94,Type_22,Area_2,Type_1
9673,3130,318,6,67,3,3300,205,235,169,1530,53.28,369.5,818.61,60.81,Type_19,Area_3,Type_1
9682,3129,8,7,270,44,624,212,227,152,969,31.44,430.39,778.29,40.11,Type_22,Area_2,Type_1
9683,3167,342,10,190,-18,1359,198,224,165,812,48.78,399.48,630.62,29.23,Type_24,Area_2,Type_1
9686,3135,346,8,402,-42,900,205,228,161,984,57.03,383.76,211.08,64.81,Type_23,Area_2,Type_1
9695,3147,354,9,270,-30,830,206,225,158,1041,55.61,415.37,1008.38,30.53,Type_22,Area_2,Type_1
9700,3165,333,8,324,-20,1140,201,229,168,767,78.54,272.49,1078.74,22.47,Type_24,Area_2,Type_1
9701,3189,277,6,0,0,1155,205,241,175,1092,76.84,256.09,1086.58,14.14,Type_24,Area_2,Type_1
9703,3236,317,22,391,109,3546,157,214,195,1853,72.94,312.93,1055.88,7.24,Type_31,Area_3,Type_1
9723,3164,343,9,170,-13,1022,202,227,163,853,72.85,410.87,250.26,27.05,Type_22,Area_2,Type_1
9726,3183,343,8,331,-2,1189,204,228,163,680,87.97,255.94,353.01,37.09,Type_24,Area_2,Type_1
9734,2978,325,10,297,13,134,196,230,173,837,76.98,315.97,815.01,27.05,Type_19,Area_3,Type_1
9735,2905,304,22,339,134,426,154,223,207,1181,74.78,249.6,486.91,47.2,Type_33,Area_3,Type_1
9740,2901,306,24,339,141,424,149,219,207,1168,68.27,340.32,134.15,57.09,Type_33,Area_3,Type_1
9741,3325,155,13,342,60,1600,235,241,135,2965,30.56,181.1,721.91,18.03,Type_29,Area_1,Type_1
9750,3141,300,8,306,-5,540,199,237,178,1371,85.97,445.77,1183.62,23.07,Type_23,Area_2,Type_1
9751,3216,72,9,120,12,947,231,223,125,1053,50.71,364.3,269.16,22.05,Type_32,Area_2,Type_1
9756,2960,344,12,573,188,661,195,220,164,1387,46.17,261.46,926.98,22.46,Type_32,Area_3,Type_1
9759,2945,355,16,446,-80,573,191,209,154,1073,41.84,318.71,572.09,26.77,Type_31,Area_3,Type_1
9760,3043,135,4,175,17,745,226,238,146,962,64.53,151.82,631.04,39.16,Type_32,Area_3,Type_1
9761,3267,162,10,313,38,1358,231,243,143,2835,85.52,363.8,421.79,17.01,Type_22,Area_1,Type_1
9762,3202,234,22,573,-30,3438,178,253,207,1936,38.81,209.16,195.25,41.82,Type_33,Area_3,Type_1
9766,3042,233,7,134,16,750,208,247,176,990,42.87,181.98,358.91,52.4,Type_13,Area_3,Type_1
9767,3288,168,16,180,30,1610,231,245,140,2826,68.04,218.95,373.56,15.59,Type_22,Area_1,Type_1
9769,3291,273,14,811,176,3768,182,243,200,2215,89.16,440.52,655.63,6.9,Type_31,Area_3,Type_1
9774,2988,8,19,816,216,865,194,198,137,1329,55.28,328.48,1115.9,16.65,Type_24,Area_3,Type_1
9779,2991,6,23,782,114,799,185,188,134,1271,53.95,185.72,99.89,27.26,Type_24,Area_3,Type_1
9791,2922,49,17,450,104,680,225,202,105,902,45.17,336.84,590.3,7.99,Type_33,Area_3,Type_1
9795,3232,265,8,90,4,642,200,244,182,1236,60.84,358.08,731.82,33.37,Type_40,Area_2,Type_1
9804,3114,66,6,511,59,437,227,227,135,1230,70.55,447.8,337.35,8.53,Type_32,Area_3,Type_1
9805,2819,319,25,120,48,600,148,208,196,1033,63.59,156.85,160.92,33.66,Type_23,Area_3,Type_1
9806,3310,39,12,361,45,1084,220,213,126,603,77.38,314.97,1143.67,45.1,Type_32,Area_2,Type_1
9811,2933,68,10,30,-3,840,231,220,121,1343,36.79,317.06,795.33,58.27,Type_20,Area_3,Type_1
9816,3009,101,6,67,1,644,230,232,135,1485,71.81,396.17,685.87,52.98,Type_23,Area_3,Type_1
9817,2985,128,11,42,8,1050,238,233,125,1302,65.76,367.49,967.43,61.14,Type_32,Area_3,Type_1
9818,3178,145,6,0,0,1020,228,239,144,2542,57.62,411.36,224.45,39.26,Type_23,Area_1,Type_1
9821,3029,98,28,400,-25,721,252,190,47,1155,68.18,185.82,436.33,54.07,Type_33,Area_3,Type_1
9822,2931,308,28,285,162,726,131,209,212,1209,75.08,198.31,954.45,11.9,Type_33,Area_3,Type_1
9823,3164,117,4,0,0,872,227,236,143,2536,70.71,309.92,96.06,37.89,Type_23,Area_1,Type_1
9824,3152,30,13,30,1,685,216,212,130,2584,41.9,441.27,921.48,34.23,Type_23,Area_1,Type_1
9825,3206,315,7,180,28,499,201,234,172,962,59.64,257.17,989.54,55.83,Type_22,Area_2,Type_1
9827,3292,285,29,999,194,3695,129,225,230,2356,58.54,161.46,785.84,30.58,Type_27,Area_3,Type_1
9829,3223,38,13,60,11,1266,219,210,123,2460,76.27,204.35,564.23,36.03,Type_23,Area_1,Type_1
9830,3165,18,10,30,1,832,212,219,143,2512,69.68,423.74,1166.41,62.3,Type_23,Area_1,Type_1
9831,3164,1,10,30,2,805,206,221,153,2519,54.56,166.87,1068.12,62.64,Type_23,Area_1,Type_1
9837,3179,22,15,60,8,899,209,206,130,2466,83.4,350.26,1042.0,33.28,Type_23,Area_1,Type_1
9838,2901,61,9,30,-2,2349,227,222,128,1693,44.7,442.44,1079.86,9.03,Type_33,Area_3,Type_1
9839,3062,324,6,531,142,3131,205,233,168,1981,73.78,331.93,192.14,16.76,Type_23,Area_3,Type_1
9844,3301,107,18,127,25,865,248,216,89,713,72.61,415.73,828.03,12.83,Type_32,Area_2,Type_1
9845,3082,275,11,592,166,3258,189,243,193,2097,36.92,266.46,1081.3,52.92,Type_31,Area_3,Type_1
9848,2889,327,34,170,85,870,118,179,188,1253,52.06,227.81,125.17,30.24,Type_33,Area_3,Type_1
9849,3143,1,24,787,-11,1207,178,187,141,1698,65.47,262.84,603.63,9.92,Type_24,Area_3,Type_1
9855,3067,312,17,658,301,983,171,225,193,1451,81.78,416.21,157.17,48.42,Type_31,Area_3,Type_1
9856,3316,109,24,150,36,858,253,205,65,674,58.88,187.64,872.98,32.21,Type_32,Area_2,Type_1
9864,3192,327,24,497,75,485,155,206,187,1839,78.36,300.72,901.25,42.63,Type_24,Area_3,Type_1
9865,2784,24,30,162,53,939,189,162,93,1012,71.58,250.42,936.13,56.68,Type_33,Area_3,Type_1
9866,2751,0,10,30,8,1385,206,222,154,1026,30.3,397.95,743.96,64.56,Type_33,Area_3,Type_1
9875,3205,337,10,430,88,495,199,227,167,1832,65.95,164.53,281.96,53.04,Type_24,Area_3,Type_1
9876,3267,76,10,285,55,1254,232,222,121,2251,35.34,248.25,955.94,35.49,Type_23,Area_1,Type_1
9880,3208,25,13,531,75,1237,213,210,132,1745,63.29,435.55,1153.55,32.56,Type_24,Area_3,Type_1
9881,2962,47,10,402,-8,778,224,217,127,1733,55.37,177.71,911.62,24.95,Type_32,Area_3,Type_1
9882,2868,45,12,60,17,390,223,214,124,1856,63.95,168.23,183.3,10.59,Type_24,Area_3,Type_1
9884,2964,54,22,192,56,2419,227,189,85,1899,86.17,439.83,867.05,15.16,Type_33,Area_3,Type_1
9885,3143,300,13,721,222,3274,183,234,191,2340,33.29,300.82,1151.92,35.9,Type_31,Area_3,Type_1
9891,2871,308,26,150,50,1036,138,212,209,1362,73.02,421.47,342.99,32.26,Type_33,Area_3,Type_1
9894,3286,341,12,30,6,674,194,222,166,859,73.13,170.15,905.67,52.48,Type_32,Area_2,Type_1
9895,3147,147,11,684,-18,750,235,239,134,1598,73.78,166.23,1169.27,39.71,Type_22,Area_2,Type_1
9903,3105,339,18,350,88,778,180,212,170,1690,38.93,347.31,1155.64,44.95,Type_22,Area_3,Type_1
9910,3042,1,10,268,126,2922,206,221,153,2188,31.83,233.92,776.07,52.2,Type_33,Area_3,Type_1
9916,3117,326,11,402,94,832,194,228,174,1697,86.31,317.12,446.2,31.67,Type_22,Area_3,Type_1
9917,3066,28,10,0,0,1354,216,218,137,1714,37.35,214.4,1062.03,38.46,Type_20,Area_3,Type_1
9918,3034,27,11,234,7,1237,215,217,137,1727,42.72,285.26,528.34,47.1,Type_32,Area_3,Type_1
9919,2887,57,15,30,8,503,229,207,108,1926,31.77,358.01,432.18,28.34,Type_24,Area_3,Type_1
9921,3161,38,16,618,-4,780,218,204,117,1650,46.67,437.92,580.92,10.14,Type_22,Area_2,Type_1
9922,3156,316,13,579,-9,690,185,228,183,1706,82.19,331.64,1104.32,39.94,Type_22,Area_2,Type_1
9926,2906,288,27,42,23,514,136,226,225,1874,35.51,196.83,1198.61,20.74,Type_24,Area_3,Type_1
9930,3056,62,30,384,148,2396,229,165,47,2041,83.61,341.21,154.05,14.63,Type_33,Area_3,Type_1
9933,3054,65,4,60,0,914,223,231,143,1664,43.65,291.59,197.1,9.41,Type_22,Area_3,Type_1
9934,3132,329,11,900,363,1273,194,227,172,1208,30.19,233.32,627.62,58.58,Type_31,Area_3,Type_1
9936,3063,65,30,408,155,2413,232,166,44,2071,36.52,175.92,1033.89,56.62,Type_33,Area_3,Type_1
9942,3156,40,17,350,53,1188,219,200,111,1245,33.23,278.86,741.7,10.42,Type_22,Area_3,Type_1
9943,3084,306,19,488,271,1200,165,226,200,1172,30.73,372.51,108.4,18.24,Type_33,Area_3,Type_1
9944,2945,63,17,309,0,765,233,204,98,1999,69.68,230.81,543.73,59.79,Type_24,Area_3,Type_1
9949,2857,9,19,190,31,2182,195,200,138,1621,60.69,406.75,307.22,38.8,Type_33,Area_3,Type_1
9950,3255,258,6,638,71,693,207,243,175,900,56.41,304.81,989.12,62.71,Type_23,Area_2,Type_1
9954,2979,89,18,67,14,1082,244,207,85,1651,45.08,210.81,935.83,29.79,Type_33,Area_3,Type_1
9955,3204,292,14,752,1,1463,179,236,197,1291,39.97,392.45,1195.44,12.95,Type_33,Area_3,Type_1
9956,2943,290,7,180,66,600,200,239,178,1846,50.97,260.69,956.84,57.07,Type_32,Area_3,Type_1
9959,3166,23,15,420,0,437,210,206,129,1974,70.01,255.45,591.42,9.11,Type_33,Area_2,Type_1
9962,3192,4,10,659,181,872,207,221,151,1989,64.24,442.86,674.64,20.22,Type_32,Area_3,Type_1
9964,3226,337,19,153,27,272,175,210,172,1369,63.0,376.38,744.13,16.02,Type_23,Area_2,Type_1
9965,3262,328,24,484,64,1128,154,204,185,1588,59.51,319.02,670.42,35.9,Type_33,Area_2,Type_1
9966,3052,19,31,366,134,2415,181,159,99,2173,63.93,376.73,169.28,52.75,Type_33,Area_3,Type_1
9967,2942,72,25,60,25,2605,239,182,59,2250,72.93,407.93,255.77,55.94,Type_33,Area_3,Type_1
9973,2966,290,34,306,140,1299,108,213,234,1181,87.42,256.69,1154.56,20.35,Type_33,Area_3,Type_1
